,vcc,sf,bw,pwr,cr,t_est,t_meas,i_q,i_tx,source_file,temp
1716,2300.0,11,250,20,5,0.248,166.21,1.568615033846906,105.45570520470162,test_2300.0_0deg.csv,0
1717,2300.0,11,500,2,5,0.124,83.33,1.5680905091973498,27.71216310618332,test_2300.0_0deg.csv,0
1718,2300.0,11,500,3,5,0.124,83.37,1.5676137025893453,29.5466371470804,test_2300.0_0deg.csv,0
1719,2300.0,11,500,4,5,0.124,83.38,1.5687650519705811,31.84934467167036,test_2300.0_0deg.csv,0
1720,2300.0,11,500,5,5,0.124,83.39,1.5689297346951825,33.92480118911345,test_2300.0_0deg.csv,0
1721,2300.0,11,500,6,5,0.124,83.4,1.5684175799292743,36.06178976254543,test_2300.0_0deg.csv,0
1722,2300.0,11,500,7,5,0.124,83.42,1.5697913976055171,38.41044847184415,test_2300.0_0deg.csv,0
1723,2300.0,11,500,8,5,0.124,83.39,1.5698727282711942,40.62226576221274,test_2300.0_0deg.csv,0
1724,2300.0,11,500,9,5,0.124,83.43,1.568300779010643,43.19390085653813,test_2300.0_0deg.csv,0
1725,2300.0,11,500,10,5,0.124,83.47,1.569196086507893,46.4502953853223,test_2300.0_0deg.csv,0
1726,2300.0,11,500,11,5,0.124,83.45,1.5698388344356475,49.71844384868077,test_2300.0_0deg.csv,0
1727,2300.0,11,500,12,5,0.124,83.48,1.5694571881255577,53.80615603404757,test_2300.0_0deg.csv,0
1728,2300.0,11,500,13,5,0.124,83.49,1.5692227664430258,58.425235314462,test_2300.0_0deg.csv,0
1729,2300.0,11,500,14,5,0.124,83.2,1.5674473569213816,59.60863487638237,test_2300.0_0deg.csv,0
1730,2300.0,11,500,15,5,0.124,83.21,1.566941366579649,64.34258688710793,test_2300.0_0deg.csv,0
1731,2300.0,11,500,16,5,0.124,83.23,1.5676010400310874,70.93104742657414,test_2300.0_0deg.csv,0
1732,2300.0,11,500,17,5,0.124,83.23,1.5669591018099087,78.7765248212297,test_2300.0_0deg.csv,0
1733,2300.0,11,500,20,5,0.124,83.3,1.567257471542837,105.570539739697,test_2300.0_0deg.csv,0
1734,2300.0,12,125,2,5,0.992,663.94,1.5679584321495024,26.899176347157287,test_2300.0_0deg.csv,0
1735,2300.0,12,125,3,5,0.992,663.95,1.568344915100503,28.77188295990739,test_2300.0_0deg.csv,0
1736,2300.0,12,125,4,5,0.992,663.95,1.5682120748767745,31.061079804196385,test_2300.0_0deg.csv,0
1737,2300.0,12,125,5,5,0.992,663.98,1.5677577411567951,33.13463430195798,test_2300.0_0deg.csv,0
1738,2300.0,12,125,6,5,0.992,663.99,1.5676397627444985,35.2827698286934,test_2300.0_0deg.csv,0
1739,2300.0,12,125,7,5,0.992,664.03,1.56831931480342,37.6228657651448,test_2300.0_0deg.csv,0
1740,2300.0,12,125,8,5,0.992,664.0,1.5675646800547929,39.81607362359733,test_2300.0_0deg.csv,0
1741,2300.0,12,125,9,5,0.992,664.04,1.567995805526051,42.42670447672787,test_2300.0_0deg.csv,0
1742,2300.0,12,125,10,5,0.992,664.06,1.5683827263353254,45.719036829198494,test_2300.0_0deg.csv,0
1743,2300.0,12,125,11,5,0.992,664.02,1.5687334005222262,48.95019254979244,test_2300.0_0deg.csv,0
1744,2300.0,12,125,12,5,0.992,664.08,1.567833940965674,53.09302829755723,test_2300.0_0deg.csv,0
1745,2300.0,12,125,13,5,0.992,664.08,1.5684386093976004,57.71695484104896,test_2300.0_0deg.csv,0
1746,2300.0,12,125,14,5,0.992,663.8,1.5672907309811297,58.95022645393411,test_2300.0_0deg.csv,0
1747,2300.0,12,125,15,5,0.992,663.83,1.5665253001014945,63.57901190648271,test_2300.0_0deg.csv,0
1748,2300.0,12,125,16,5,0.992,663.82,1.5675275189756352,70.17988732040234,test_2300.0_0deg.csv,0
1749,2300.0,12,125,17,5,0.992,663.83,1.567412767451523,78.2845099870524,test_2300.0_0deg.csv,0
1750,2300.0,12,125,20,5,0.992,663.87,1.568677877477466,105.349006771968,test_2300.0_0deg.csv,0
1751,2300.0,12,250,2,5,0.496,332.17,1.5682088478646257,27.22964546045889,test_2300.0_0deg.csv,0
1752,2300.0,12,250,3,5,0.496,332.2,1.5670629853902582,29.07579741670764,test_2300.0_0deg.csv,0
1753,2300.0,12,250,4,5,0.496,332.2,1.5674031731078966,31.36926923238506,test_2300.0_0deg.csv,0
1754,2300.0,12,250,5,5,0.496,332.21,1.5675354250180715,33.44489108066772,test_2300.0_0deg.csv,0
1755,2300.0,12,250,6,5,0.496,332.25,1.5671597901062642,35.59757557666927,test_2300.0_0deg.csv,0
1756,2300.0,12,250,7,5,0.496,332.23,1.5679700435775037,37.94763060442462,test_2300.0_0deg.csv,0
1757,2300.0,12,250,8,5,0.496,332.28,1.5684215073566372,40.134228256617774,test_2300.0_0deg.csv,0
1758,2300.0,12,250,9,5,0.496,332.24,1.568943599236709,42.75511959882926,test_2300.0_0deg.csv,0
1759,2300.0,12,250,10,5,0.496,332.28,1.5678098372738478,46.00721734756157,test_2300.0_0deg.csv,0
1760,2300.0,12,250,11,5,0.496,332.28,1.5676091262559249,49.23981773798164,test_2300.0_0deg.csv,0
1761,2300.0,12,250,12,5,0.496,332.3,1.5671675901413302,53.37686593185104,test_2300.0_0deg.csv,0
1762,2300.0,12,250,13,5,0.496,332.31,1.5674173475913198,57.986547111236405,test_2300.0_0deg.csv,0
1763,2300.0,12,250,14,5,0.496,332.02,1.565543957706687,59.09409195849969,test_2300.0_0deg.csv,0
1764,2300.0,12,250,15,5,0.496,332.02,1.5665973263555943,63.78478040927554,test_2300.0_0deg.csv,0
1765,2300.0,12,250,16,5,0.496,332.03,1.5677315620083023,70.47158231735274,test_2300.0_0deg.csv,0
1766,2300.0,12,250,17,5,0.496,332.05,1.5666572708992184,78.47997961057132,test_2300.0_0deg.csv,0
1767,2300.0,12,250,20,5,0.496,332.09,1.567407417153902,105.4339767987252,test_2300.0_0deg.csv,0
1768,2300.0,12,500,2,5,0.248,166.31,1.5669500015403128,27.776838324105828,test_2300.0_0deg.csv,0
1769,2300.0,12,500,3,5,0.248,166.31,1.5664799197003632,29.636862654659293,test_2300.0_0deg.csv,0
1770,2300.0,12,500,4,5,0.248,166.33,1.567956394700564,31.969437125275515,test_2300.0_0deg.csv,0
1771,2300.0,12,500,5,5,0.248,166.33,1.5676369452831609,34.0294024478631,test_2300.0_0deg.csv,0
1772,2300.0,12,500,6,5,0.248,166.36,1.5679082768131438,36.209596903639245,test_2300.0_0deg.csv,0
1773,2300.0,12,500,7,5,0.248,166.34,1.5670517458681097,38.51935559803066,test_2300.0_0deg.csv,0
1774,2300.0,12,500,8,5,0.248,166.38,1.5675521495216111,40.72955073181641,test_2300.0_0deg.csv,0
1775,2300.0,12,500,9,5,0.248,166.38,1.567578619928191,43.33854362738784,test_2300.0_0deg.csv,0
1776,2300.0,12,500,10,5,0.248,166.42,1.568174546681776,46.60341158385109,test_2300.0_0deg.csv,0
1777,2300.0,12,500,11,5,0.248,166.42,1.567045864537072,49.8244376345627,test_2300.0_0deg.csv,0
1778,2300.0,12,500,12,5,0.248,166.42,1.5685559477134126,54.01790447933524,test_2300.0_0deg.csv,0
1779,2300.0,12,500,13,5,0.248,166.44,1.568480948570697,58.63423288716579,test_2300.0_0deg.csv,0
1780,2300.0,12,500,14,5,0.248,166.13,1.5659655182268657,59.57587359460175,test_2300.0_0deg.csv,0
1781,2300.0,12,500,15,5,0.248,166.15,1.5659680859390896,64.34619720879921,test_2300.0_0deg.csv,0
1782,2300.0,12,500,16,5,0.248,166.17,1.5662780003792185,70.93828284169841,test_2300.0_0deg.csv,0
1783,2300.0,12,500,17,5,0.248,166.16,1.5663151844391905,78.95172598334983,test_2300.0_0deg.csv,0
1784,2300.0,12,500,20,5,0.248,166.21,1.56666072222707,105.71169898855304,test_2300.0_0deg.csv,0
1785,2800.0,6,125,2,5,0.021,10.77,1.729641442393634,26.73371692045481,test_2800.0_0deg.csv,0
1786,2800.0,6,125,3,5,0.021,10.76,1.7283277408046844,28.54154081790949,test_2800.0_0deg.csv,0
1787,2800.0,6,125,4,5,0.021,10.77,1.7276695892853249,30.68175708940243,test_2800.0_0deg.csv,0
1788,2800.0,6,125,5,5,0.021,10.8,1.726930052129264,32.57868811306938,test_2800.0_0deg.csv,0
1789,2800.0,6,125,6,5,0.021,10.81,1.7269270001628405,34.66259972763428,test_2800.0_0deg.csv,0
1790,2800.0,6,125,7,5,0.021,10.84,1.7258780306388233,36.837596065454406,test_2800.0_0deg.csv,0
1791,2800.0,6,125,8,5,0.021,10.86,1.7263270962240511,38.8769851371073,test_2800.0_0deg.csv,0
1792,2800.0,6,125,9,5,0.021,10.83,1.7264734179857797,41.533830555996175,test_2800.0_0deg.csv,0
1793,2800.0,6,125,10,5,0.021,10.88,1.726926805765395,44.57198339355841,test_2800.0_0deg.csv,0
1794,2800.0,6,125,11,5,0.021,10.88,1.7267751318194144,47.64924290988214,test_2800.0_0deg.csv,0
1795,2800.0,6,125,12,5,0.021,10.9,1.7272702883289657,51.48007453187945,test_2800.0_0deg.csv,0
1796,2800.0,6,125,13,5,0.021,10.92,1.7275064775077456,55.78755417853928,test_2800.0_0deg.csv,0
1797,2800.0,6,125,14,5,0.021,10.61,1.7253909674275534,59.44259534199054,test_2800.0_0deg.csv,0
1798,2800.0,6,125,15,5,0.021,10.63,1.7248067153623925,63.79010868703133,test_2800.0_0deg.csv,0
1799,2800.0,6,125,16,5,0.021,10.63,1.7251649421914026,69.9290172121776,test_2800.0_0deg.csv,0
1800,2800.0,6,125,17,5,0.021,10.64,1.725656586916645,77.31271085461594,test_2800.0_0deg.csv,0
1801,2800.0,6,125,20,5,0.021,10.7,1.7249203327206486,102.88009133962498,test_2800.0_0deg.csv,0
1802,2800.0,6,250,2,5,0.011,5.57,1.7264743124842363,26.212821123079674,test_2800.0_0deg.csv,0
1803,2800.0,6,250,3,5,0.011,5.6,1.7256992197399763,27.80052195464512,test_2800.0_0deg.csv,0
1804,2800.0,6,250,4,5,0.011,5.63,1.726004981743875,29.78575244517368,test_2800.0_0deg.csv,0
1805,2800.0,6,250,5,5,0.011,5.64,1.7263582236811077,31.64681078941149,test_2800.0_0deg.csv,0
1806,2800.0,6,250,6,5,0.011,5.63,1.7274343845175424,33.67773818069601,test_2800.0_0deg.csv,0
1807,2800.0,6,250,7,5,0.011,5.64,1.7270127424615995,35.808584019285085,test_2800.0_0deg.csv,0
1808,2800.0,6,250,8,5,0.011,5.65,1.7267741483358232,37.798924272539566,test_2800.0_0deg.csv,0
1809,2800.0,6,250,9,5,0.011,5.68,1.7272327707012822,40.08586418665374,test_2800.0_0deg.csv,0
1810,2800.0,6,250,10,5,0.011,5.66,1.726654877929776,43.21498787965923,test_2800.0_0deg.csv,0
1811,2800.0,6,250,11,5,0.011,5.7,1.726056741478364,45.85278488845494,test_2800.0_0deg.csv,0
1812,2800.0,6,250,12,5,0.011,5.7,1.7262916674574331,49.61188604358854,test_2800.0_0deg.csv,0
1813,2800.0,6,250,13,5,0.011,5.71,1.7256542676414344,53.65859386418827,test_2800.0_0deg.csv,0
1814,2800.0,6,250,14,5,0.011,5.43,1.725025116772588,58.48152952556219,test_2800.0_0deg.csv,0
1815,2800.0,6,250,15,5,0.011,5.44,1.724902648484482,62.758808543374215,test_2800.0_0deg.csv,0
1816,2800.0,6,250,16,5,0.011,5.46,1.724262547957947,68.13448935429992,test_2800.0_0deg.csv,0
1817,2800.0,6,250,17,5,0.011,5.46,1.7242665786569529,75.70006337463647,test_2800.0_0deg.csv,0
1818,2800.0,6,250,20,5,0.011,5.51,1.7248916656199909,100.11961578129448,test_2800.0_0deg.csv,0
1819,2800.0,6,500,2,5,0.006,2.99,1.7252872822530525,25.20507053556856,test_2800.0_0deg.csv,0
1820,2800.0,6,500,3,5,0.006,3.0,1.724357006229233,26.77101553033699,test_2800.0_0deg.csv,0
1821,2800.0,6,500,4,5,0.006,3.0,1.7258266619717946,28.750771072042163,test_2800.0_0deg.csv,0
1822,2800.0,6,500,5,5,0.006,3.04,1.7258206260286133,30.201426797653443,test_2800.0_0deg.csv,0
1823,2800.0,6,500,6,5,0.006,3.04,1.725732533724157,31.99879519079106,test_2800.0_0deg.csv,0
1824,2800.0,6,500,7,5,0.006,3.02,1.7252175504771008,34.204725361733544,test_2800.0_0deg.csv,0
1825,2800.0,6,500,8,5,0.006,3.1,1.7252351232062575,35.33444923517101,test_2800.0_0deg.csv,0
1826,2800.0,6,500,9,5,0.006,3.09,1.7259129967594249,37.56771488309611,test_2800.0_0deg.csv,0
1827,2800.0,6,500,10,5,0.006,3.08,1.7260760300305416,40.43247481893319,test_2800.0_0deg.csv,0
1828,2800.0,6,500,11,5,0.006,3.11,1.7267789355899648,42.88607932991868,test_2800.0_0deg.csv,0
1829,2800.0,6,500,12,5,0.006,3.14,1.7265838994068112,45.91332378740386,test_2800.0_0deg.csv,0
1830,2800.0,6,500,13,5,0.006,3.15,1.725532429573995,49.4422724979553,test_2800.0_0deg.csv,0
1831,2800.0,6,500,14,5,0.006,2.84,1.7251362922006777,56.73874205805977,test_2800.0_0deg.csv,0
1832,2800.0,6,500,15,5,0.006,2.87,1.7246502126708,60.13652637082941,test_2800.0_0deg.csv,0
1833,2800.0,6,500,16,5,0.006,2.86,1.7247564609361872,66.03915797394303,test_2800.0_0deg.csv,0
1834,2800.0,6,500,17,5,0.006,2.9,1.7248984196047965,71.95393671088743,test_2800.0_0deg.csv,0
1835,2800.0,6,500,20,5,0.006,2.92,1.7255764993661211,94.75545278446504,test_2800.0_0deg.csv,0
1836,2800.0,7,125,2,5,0.042,26.24,1.7273079397434403,27.2160072908567,test_2800.0_0deg.csv,0
1837,2800.0,7,125,3,5,0.042,26.23,1.726190922142835,29.0305756019148,test_2800.0_0deg.csv,0
1838,2800.0,7,125,4,5,0.042,26.27,1.726082647123696,31.28247462018064,test_2800.0_0deg.csv,0
1839,2800.0,7,125,5,5,0.042,26.28,1.7251575213885713,33.28212358384358,test_2800.0_0deg.csv,0
1840,2800.0,7,125,6,5,0.042,26.31,1.7265494412963307,35.41913577038876,test_2800.0_0deg.csv,0
1841,2800.0,7,125,7,5,0.042,26.3,1.727103608310801,37.74861423419266,test_2800.0_0deg.csv,0
1842,2800.0,7,125,8,5,0.042,26.3,1.7276538201121432,39.97375563472008,test_2800.0_0deg.csv,0
1843,2800.0,7,125,9,5,0.042,26.34,1.7268759091341537,42.52864468249792,test_2800.0_0deg.csv,0
1844,2800.0,7,125,10,5,0.042,26.36,1.7274717727968911,45.77185548885861,test_2800.0_0deg.csv,0
1845,2800.0,7,125,11,5,0.042,26.38,1.7265931359045528,48.90079882055257,test_2800.0_0deg.csv,0
1846,2800.0,7,125,12,5,0.042,26.4,1.726408974033437,52.96386684774765,test_2800.0_0deg.csv,0
1847,2800.0,7,125,13,5,0.042,26.41,1.7266902424942887,57.44505600332753,test_2800.0_0deg.csv,0
1848,2800.0,7,125,14,5,0.042,26.1,1.7257072429259634,60.04820493434294,test_2800.0_0deg.csv,0
1849,2800.0,7,125,15,5,0.042,26.1,1.725043802014725,64.54144944785457,test_2800.0_0deg.csv,0
1850,2800.0,7,125,16,5,0.042,26.11,1.725843587902531,70.989314799932,test_2800.0_0deg.csv,0
1851,2800.0,7,125,17,5,0.042,26.14,1.7261434365197652,78.52794786499857,test_2800.0_0deg.csv,0
1852,2800.0,7,125,20,5,0.042,26.19,1.7258869724786972,104.8132770811978,test_2800.0_0deg.csv,0
1853,2800.0,7,250,2,5,0.021,13.29,1.7266253760678028,27.21254006558852,test_2800.0_0deg.csv,0
1854,2800.0,7,250,3,5,0.021,13.36,1.7263799313724988,28.892924839754023,test_2800.0_0deg.csv,0
1855,2800.0,7,250,4,5,0.021,13.33,1.7270652917871403,31.18470125750421,test_2800.0_0deg.csv,0
1856,2800.0,7,250,5,5,0.021,13.4,1.7262586583209392,33.01615627904014,test_2800.0_0deg.csv,0
1857,2800.0,7,250,6,5,0.021,13.39,1.726002668626646,35.15064534145916,test_2800.0_0deg.csv,0
1858,2800.0,7,250,7,5,0.021,13.37,1.7257181869818643,37.47579157279228,test_2800.0_0deg.csv,0
1859,2800.0,7,250,8,5,0.021,13.4,1.726131826234986,39.536447029389024,test_2800.0_0deg.csv,0
1860,2800.0,7,250,9,5,0.021,13.43,1.7267227066970603,42.0527532124842,test_2800.0_0deg.csv,0
1861,2800.0,7,250,10,5,0.021,13.43,1.7265454431450369,45.2572183873392,test_2800.0_0deg.csv,0
1862,2800.0,7,250,11,5,0.021,13.44,1.7270211725529128,48.36732149397271,test_2800.0_0deg.csv,0
1863,2800.0,7,250,12,5,0.021,13.44,1.727590395934798,52.33319562159271,test_2800.0_0deg.csv,0
1864,2800.0,7,250,13,5,0.021,13.48,1.727426237426001,56.62009342272058,test_2800.0_0deg.csv,0
1865,2800.0,7,250,14,5,0.021,13.19,1.7256350114724042,59.88159313233559,test_2800.0_0deg.csv,0
1866,2800.0,7,250,15,5,0.021,13.18,1.726017838517523,64.462890155811,test_2800.0_0deg.csv,0
1867,2800.0,7,250,16,5,0.021,13.2,1.7262842316830789,70.51476330386798,test_2800.0_0deg.csv,0
1868,2800.0,7,250,17,5,0.021,13.22,1.7249827071628627,77.95193879344512,test_2800.0_0deg.csv,0
1869,2800.0,7,250,20,5,0.021,13.27,1.7262641784150867,103.63592106973344,test_2800.0_0deg.csv,0
1870,2800.0,7,500,2,5,0.011,6.88,1.7270855372374485,26.967579651101047,test_2800.0_0deg.csv,0
1871,2800.0,7,500,3,5,0.011,6.88,1.7258856147739556,28.70939326853196,test_2800.0_0deg.csv,0
1872,2800.0,7,500,4,5,0.011,6.9,1.72677524694893,30.794221782584827,test_2800.0_0deg.csv,0
1873,2800.0,7,500,5,5,0.011,6.9,1.7257966769164026,32.72564911918716,test_2800.0_0deg.csv,0
1874,2800.0,7,500,6,5,0.011,6.93,1.7253481548342862,34.621226089589214,test_2800.0_0deg.csv,0
1875,2800.0,7,500,7,5,0.011,6.91,1.725923908211326,36.90008680907796,test_2800.0_0deg.csv,0
1876,2800.0,7,500,8,5,0.011,6.95,1.7256817537158693,38.84964671819764,test_2800.0_0deg.csv,0
1877,2800.0,7,500,9,5,0.011,6.96,1.726474394569131,41.24698757426832,test_2800.0_0deg.csv,0
1878,2800.0,7,500,10,5,0.011,6.97,1.7268623068250353,44.34812826969159,test_2800.0_0deg.csv,0
1879,2800.0,7,500,11,5,0.011,6.98,1.7271272181430315,47.25338825901248,test_2800.0_0deg.csv,0
1880,2800.0,7,500,12,5,0.011,7.02,1.7269419974146212,50.807672606538375,test_2800.0_0deg.csv,0
1881,2800.0,7,500,13,5,0.011,7.03,1.727032761663949,55.01179716405562,test_2800.0_0deg.csv,0
1882,2800.0,7,500,14,5,0.011,6.71,1.7253156340545095,59.4597157512673,test_2800.0_0deg.csv,0
1883,2800.0,7,500,15,5,0.011,6.71,1.7261957052057435,63.81781809938895,test_2800.0_0deg.csv,0
1884,2800.0,7,500,16,5,0.011,6.76,1.7253828514337135,69.43382883044713,test_2800.0_0deg.csv,0
1885,2800.0,7,500,17,5,0.011,6.74,1.7264209511903748,77.20884576355047,test_2800.0_0deg.csv,0
1886,2800.0,7,500,20,5,0.011,6.81,1.7255730688403224,101.41468401135688,test_2800.0_0deg.csv,0
1887,2800.0,8,125,2,5,0.073,52.08,1.726539414006946,27.382720120021627,test_2800.0_0deg.csv,0
1888,2800.0,8,125,3,5,0.073,52.14,1.7260038639120097,29.200942203528783,test_2800.0_0deg.csv,0
1889,2800.0,8,125,4,5,0.073,52.15,1.7267524330791597,31.46676449417545,test_2800.0_0deg.csv,0
1890,2800.0,8,125,5,5,0.073,52.12,1.7271140131019505,33.549213296976724,test_2800.0_0deg.csv,0
1891,2800.0,8,125,6,5,0.073,52.15,1.7267604078156766,35.694529487715464,test_2800.0_0deg.csv,0
1892,2800.0,8,125,7,5,0.073,52.19,1.7277831953327123,38.02672490877033,test_2800.0_0deg.csv,0
1893,2800.0,8,125,8,5,0.073,52.19,1.7264737679949849,40.23931273823431,test_2800.0_0deg.csv,0
1894,2800.0,8,125,9,5,0.073,52.2,1.7275563490570651,42.89282909727421,test_2800.0_0deg.csv,0
1895,2800.0,8,125,10,5,0.073,52.2,1.7273831927893823,46.187539207373845,test_2800.0_0deg.csv,0
1896,2800.0,8,125,11,5,0.073,52.2,1.72709525455158,49.38152729057139,test_2800.0_0deg.csv,0
1897,2800.0,8,125,12,5,0.073,52.24,1.7270785097552883,53.49323295048411,test_2800.0_0deg.csv,0
1898,2800.0,8,125,13,5,0.073,52.26,1.7279962011177588,58.06369991586156,test_2800.0_0deg.csv,0
1899,2800.0,8,125,14,5,0.073,51.96,1.7258975795810758,60.328821154119474,test_2800.0_0deg.csv,0
1900,2800.0,8,125,15,5,0.073,51.98,1.725910933798527,64.91083737840472,test_2800.0_0deg.csv,0
1901,2800.0,8,125,16,5,0.073,51.96,1.725532111043819,71.24285024482379,test_2800.0_0deg.csv,0
1902,2800.0,8,125,17,5,0.073,51.99,1.725838821597774,79.15371076170307,test_2800.0_0deg.csv,0
1903,2800.0,8,125,20,5,0.073,52.03,1.7257447839384683,105.6690510418813,test_2800.0_0deg.csv,0
1904,2800.0,8,250,2,5,0.037,26.26,1.7260024963855594,27.47280500991879,test_2800.0_0deg.csv,0
1905,2800.0,8,250,3,5,0.037,26.29,1.7265885234081986,29.284180389029583,test_2800.0_0deg.csv,0
1906,2800.0,8,250,4,5,0.037,26.28,1.7268283396931507,31.54465264748342,test_2800.0_0deg.csv,0
1907,2800.0,8,250,5,5,0.037,26.31,1.7265250835524013,33.56335164719606,test_2800.0_0deg.csv,0
1908,2800.0,8,250,6,5,0.037,26.3,1.7263821287116057,35.71048772484239,test_2800.0_0deg.csv,0
1909,2800.0,8,250,7,5,0.037,26.31,1.727519129116392,38.041698343108536,test_2800.0_0deg.csv,0
1910,2800.0,8,250,8,5,0.037,26.34,1.7278611570077829,40.19192569655513,test_2800.0_0deg.csv,0
1911,2800.0,8,250,9,5,0.037,26.36,1.72694085658741,42.7799931141916,test_2800.0_0deg.csv,0
1912,2800.0,8,250,10,5,0.037,26.35,1.7283193687720686,46.09055017046673,test_2800.0_0deg.csv,0
1913,2800.0,8,250,11,5,0.037,26.36,1.727569011681218,49.25140859103532,test_2800.0_0deg.csv,0
1914,2800.0,8,250,12,5,0.037,26.41,1.7274741172284631,53.23685322458543,test_2800.0_0deg.csv,0
1915,2800.0,8,250,13,5,0.037,26.42,1.7277997581730271,57.73157349572656,test_2800.0_0deg.csv,0
1916,2800.0,8,250,14,5,0.037,26.1,1.726123857150936,60.541996141040656,test_2800.0_0deg.csv,0
1917,2800.0,8,250,15,5,0.037,26.14,1.7258991260100716,64.95454337347792,test_2800.0_0deg.csv,0
1918,2800.0,8,250,16,5,0.037,26.15,1.7256642693017046,71.20818573849053,test_2800.0_0deg.csv,0
1919,2800.0,8,250,17,5,0.037,26.13,1.7257780030329124,79.02638830704237,test_2800.0_0deg.csv,0
1920,2800.0,8,250,20,5,0.037,26.16,1.7264772174450869,105.43297152313312,test_2800.0_0deg.csv,0
1921,2800.0,8,500,2,5,0.019,13.32,1.7274902702828216,27.69274730362591,test_2800.0_0deg.csv,0
1922,2800.0,8,500,3,5,0.019,13.33,1.727027304540008,29.4978505718682,test_2800.0_0deg.csv,0
1923,2800.0,8,500,4,5,0.019,13.39,1.7267807515113407,31.60166096556769,test_2800.0_0deg.csv,0
1924,2800.0,8,500,5,5,0.019,13.34,1.7268552393194214,33.70795686353331,test_2800.0_0deg.csv,0
1925,2800.0,8,500,6,5,0.019,13.36,1.7268418178032,35.75762186187506,test_2800.0_0deg.csv,0
1926,2800.0,8,500,7,5,0.019,13.39,1.727146773014997,37.99452941601047,test_2800.0_0deg.csv,0
1927,2800.0,8,500,8,5,0.019,13.4,1.7257149124322049,40.135584375025736,test_2800.0_0deg.csv,0
1928,2800.0,8,500,9,5,0.019,13.44,1.7255347713090416,42.546225925710345,test_2800.0_0deg.csv,0
1929,2800.0,8,500,10,5,0.019,13.42,1.726702846357526,45.85946154038183,test_2800.0_0deg.csv,0
1930,2800.0,8,500,11,5,0.019,13.43,1.727170978839136,48.96651626182658,test_2800.0_0deg.csv,0
1931,2800.0,8,500,12,5,0.019,13.47,1.7275658913661938,52.88736780866757,test_2800.0_0deg.csv,0
1932,2800.0,8,500,13,5,0.019,13.45,1.728046984397199,57.39722606720227,test_2800.0_0deg.csv,0
1933,2800.0,8,500,14,5,0.019,13.18,1.7253249268657913,60.35996938007858,test_2800.0_0deg.csv,0
1934,2800.0,8,500,15,5,0.019,13.19,1.7250792366825158,64.67026536762448,test_2800.0_0deg.csv,0
1935,2800.0,8,500,16,5,0.019,13.21,1.7266822012447924,71.05133617530737,test_2800.0_0deg.csv,0
1936,2800.0,8,500,17,5,0.019,13.2,1.726714745851656,78.70114778569878,test_2800.0_0deg.csv,0
1937,2800.0,8,500,20,5,0.019,13.25,1.726746861437657,104.46344652611084,test_2800.0_0deg.csv,0
1938,2800.0,9,125,2,5,0.145,103.81,1.7274213045518372,27.480764116957687,test_2800.0_0deg.csv,0
1939,2800.0,9,125,3,5,0.145,103.82,1.7278600625542615,29.344729537665327,test_2800.0_0deg.csv,0
1940,2800.0,9,125,4,5,0.145,103.82,1.7273756443291612,31.61839153434085,test_2800.0_0deg.csv,0
1941,2800.0,9,125,5,5,0.145,103.85,1.7272363458534667,33.67823711231266,test_2800.0_0deg.csv,0
1942,2800.0,9,125,6,5,0.145,103.89,1.7271795847476414,35.84471612734958,test_2800.0_0deg.csv,0
1943,2800.0,9,125,7,5,0.145,103.87,1.728113328585143,38.187707609442185,test_2800.0_0deg.csv,0
1944,2800.0,9,125,8,5,0.145,103.88,1.7281535551591618,40.43567590816091,test_2800.0_0deg.csv,0
1945,2800.0,9,125,9,5,0.145,103.91,1.728902715554463,43.103060840450254,test_2800.0_0deg.csv,0
1946,2800.0,9,125,10,5,0.145,103.94,1.7292708947143836,46.37655490678495,test_2800.0_0deg.csv,0
1947,2800.0,9,125,11,5,0.145,103.94,1.7291819760102232,49.6568526546085,test_2800.0_0deg.csv,0
1948,2800.0,9,125,12,5,0.145,103.96,1.7300489175573903,53.82293789731859,test_2800.0_0deg.csv,0
1949,2800.0,9,125,13,5,0.145,103.96,1.7303817539919195,58.42759517011598,test_2800.0_0deg.csv,0
1950,2800.0,9,125,14,5,0.145,103.66,1.7266592383350372,60.6098662416578,test_2800.0_0deg.csv,0
1951,2800.0,9,125,15,5,0.145,103.67,1.7266867120773015,65.14867638500965,test_2800.0_0deg.csv,0
1952,2800.0,9,125,16,5,0.145,103.71,1.7273007283647417,71.68108270879164,test_2800.0_0deg.csv,0
1953,2800.0,9,125,17,5,0.145,103.72,1.7276883713935989,79.48108889471179,test_2800.0_0deg.csv,0
1954,2800.0,9,125,20,5,0.145,103.75,1.7265495920617124,106.1000920994058,test_2800.0_0deg.csv,0
1955,2800.0,9,250,2,5,0.073,52.1,1.7271360917581071,27.68213212886829,test_2800.0_0deg.csv,0
1956,2800.0,9,250,3,5,0.073,52.14,1.7271447618202436,29.520044484970736,test_2800.0_0deg.csv,0
1957,2800.0,9,250,4,5,0.073,52.13,1.7271938715848156,31.79260859327549,test_2800.0_0deg.csv,0
1958,2800.0,9,250,5,5,0.073,52.16,1.7276139123383278,33.845900620652856,test_2800.0_0deg.csv,0
1959,2800.0,9,250,6,5,0.073,52.17,1.7270164277842976,36.003407061862006,test_2800.0_0deg.csv,0
1960,2800.0,9,250,7,5,0.073,52.17,1.7281902381070515,38.36126368687869,test_2800.0_0deg.csv,0
1961,2800.0,9,250,8,5,0.073,52.2,1.7280983103395864,40.55831382900677,test_2800.0_0deg.csv,0
