,vcc,sf,bw,pwr,cr,t_est,t_meas,i_q,i_tx
283,3300.0,11,500,14,5,0.000144384,124.57,6.335494013938664,50.10549516347776
284,3300.0,11,500,15,5,0.000144384,124.63,6.336708395843583,50.27831682752229
285,3300.0,12,125,-3,5,0.001155072,991.74,6.323693714947644,21.0897052271505
286,3300.0,12,125,-2,5,0.001155072,991.74,6.35683659908573,21.888481184900424
287,3300.0,12,125,-1,5,0.001155072,991.79,6.3481099399114305,22.670456849034547
288,3300.0,12,125,0,5,0.001155072,991.75,6.35160997682702,25.15330739306063
289,3300.0,12,125,1,5,0.001155072,991.75,6.354426854006323,26.464064779597315
290,3300.0,12,125,2,5,0.001155072,991.76,6.351152895815111,27.786317886337635
291,3300.0,12,125,3,5,0.001155072,991.78,6.363685405431357,29.265529431598537
292,3300.0,12,125,4,5,0.001155072,991.8,6.356078897176143,31.00386272318329
293,3300.0,12,125,5,5,0.001155072,991.83,6.356376582600244,32.89414520482147
294,3300.0,12,125,6,5,0.001155072,991.82,6.359895514098931,35.024318259969654
295,3300.0,12,125,7,5,0.001155072,991.79,6.365957612335974,37.25057495937458
296,3300.0,12,125,8,5,0.001155072,991.87,6.366808567186819,39.550269356725366
297,3300.0,12,125,9,5,0.001155072,991.86,6.351265019714072,41.954771961308445
298,3300.0,12,125,10,5,0.001155072,991.84,6.353916074694906,44.39684879512181
299,3300.0,12,125,11,5,0.001155072,991.9,6.3495979374396665,46.48147735602727
300,3300.0,12,125,12,5,0.001155072,991.88,6.356298601819112,48.06201999886394
301,3300.0,12,125,13,5,0.001155072,991.85,6.354626919836787,48.86609248026437
302,3300.0,12,125,14,5,0.001155072,991.83,6.350590890931357,49.30093650299516
303,3300.0,12,125,15,5,0.001155072,991.84,6.357370562924701,49.46844529893663
304,3300.0,12,250,-3,5,0.000495616,496.12,6.3433733015172695,21.40793529771404
305,3300.0,12,250,-2,5,0.000495616,496.14,6.321823275237863,22.18111684732383
306,3300.0,12,250,-1,5,0.000495616,496.18,6.327474767329042,22.947122746166745
307,3300.0,12,250,0,5,0.000495616,496.12,6.317234047851609,25.438114445173326
