,vcc,sf,bw,pwr,cr,t_est,t_meas,i_q,i_tx
329,3300.0,12,500,3,5,0.000247808,207.38,5.989541601773747,26.362998493281175
330,3300.0,12,500,4,5,0.000247808,207.38,5.996501565735577,27.778991001460973
331,3300.0,12,500,5,5,0.000247808,207.42,6.000154969573776,29.35428590950853
332,3300.0,12,500,6,5,0.000247808,207.45,6.001275205447492,31.208357829707033
333,3300.0,12,500,7,5,0.000247808,207.43,5.99907671400686,33.263686343664915
334,3300.0,12,500,8,5,0.000247808,207.38,5.991920297332937,35.62777220583503
335,3300.0,12,500,9,5,0.000247808,207.4,5.988553800650695,38.39386674272298
336,3300.0,12,500,10,5,0.000247808,207.43,5.990996855432607,41.42935414805191
337,3300.0,12,500,11,5,0.000247808,207.46,5.99039928828089,44.47330616186709
338,3300.0,12,500,12,5,0.000247808,207.45,5.990977146867218,47.35528974322288
339,3300.0,12,500,13,5,0.000247808,207.5,5.992252134039843,49.210904860137425
340,3300.0,12,500,14,5,0.000247808,207.46,5.997561170680404,50.36263490564615
341,3300.0,12,500,15,5,0.000247808,207.55,6.001313304873867,50.81966399113746
